Total number of words: 2973399
Total number of distinct words: 52488
Popular treshold: 2625
Lower common treshold: 24931
Upper common treshold: 27557
Rare treshold: 49863

Popular words
+---------------+---------+----+
|           Word|Frequency|Rank|
|              withs|        3|25332|
|                 wm|        3|25333|
|         woe-begone|        3|25334|
|             woeful|        3|25335|
|              woken|        3|25336|
|              wombs|        3|25337|
|      womenservants|        3|25338|
|         wondrously|        3|25339|
|             wonred|        3|25340|
|          wood-rank|        3|25341|
|          woodcraft|        3|25342|
|             wooded|        3|25343|
|            woodrow|        3|25344|
|              wooer|        3|25345|
|             woolly|        3|25346|
|            woolton|        3|25347|
|             workes|        3|25348|
|           workings|        3|25349|
|          worthiest|        3|25350|
|           worthily|        3|25351|
|          worthings|        3|25352|
|              wrack|        3|25353|
|              wrapt|        3|25354|
|           wreathed|        3|25355|
|           wrenched|        3|25356|
|           wriggles|        3|25357|
|         wristbands|        3|25358|
|                wry|        3|25359|
|          wurfflein|        3|25360|
|              xliii|        3|25361|
|               yaka|        3|25362|
|               yale|        3|25363|
|        yaller-boys|        3|25364|
|              yaqui|        3|25365|
|            yeelded|        3|25366|
|          yellowish|        3|25367|
|        yesternight|        3|25368|
|              yonda|        3|25369|
|         youth-days|        3|25370|
|          zarephath|        3|25371|
|              zattu|        3|25372|
|          zealously|        3|25373|
|             zephyr|        3|25374|
|              zered|        3|25375|
|               zero|        3|25376|
|               ziha|        3|25377|
|             zillah|        3|25378|
|             zimmah|        3|25379|
|           zipporah|        3|25380|
|          zorobabel|        3|25381|
|            zouaves|        3|25382|
|               zuph|        3|25383|
|             zurich|        3|25384|
|            a-a-men|        2|25385|
|          a-booming|        2|25386|
|             a-cold|        2|25387|
|           a-crying|        2|25388|
|         a-floating|        2|25389|
|           a-flying|        2|25390|
|             a-hold|        2|25391|
|        a-horseback|        2|25392|
|          a-hunting|        2|25393|
|         a-mumbling|        2|25394|
|              a-new|        2|25395|
|            a-piece|        2|25396|
|           a-raging|        2|25397|
|          a-reeling|        2|25398|
|          a-running|        2|25399|
|           a-saying|        2|25400|
|          a-shaking|        2|25401|
|          a-smiling|        2|25402|
|         a-whooping|        2|25403|
|        a-wondering|        2|25404|
|             a-year|        2|25405|
|          aaronites|        2|25406|
|           abandons|        2|25407|
|               abba|        2|25408|
|            abbadon|        2|25409|
|              abbot|        2|25410|
|               abda|        2|25411|
|           abdicate|        2|25412|
|          abdicated|        2|25413|
|         abdication|        2|25414|
|    abelbethmaachah|        2|25415|
|              abels|        2|25416|
|           abettors|        2|25417|
|          abhorrest|        2|25418|
|          abhorring|        2|25419|
|             abided|        2|25420|
|         abiezrites|        2|25421|
|            abimael|        2|25422|
|         abimelechs|        2|25423|
|          abishalom|        2|25424|
|            abishur|        2|25425|
|             abital|        2|25426|
|              abiud|        2|25427|
|           ablution|        2|25428|
|              aboad|        2|25429|
|             abodes|        2|25430|
|         aborigines|        2|25431|
|          aboundeth|        2|25432|
|            abounds|        2|25433|
|        above-board|        2|25434|
|         abruptness|        2|25435|
|           absented|        2|25436|
|          absolving|        2|25437|
|           abstaine|        2|25438|
|         abstaining|        2|25439|
|          abstinent|        2|25440|
|       abstractions|        2|25441|
|           abutment|        2|25442|
|            abysses|        2|25443|
|            acadian|        2|25444|
|          acception|        2|25445|
|             accost|        2|25446|
|          accreweth|        2|25447|
|             accrue|        2|25448|
|            accrues|        2|25449|
|        accumulated|        2|25450|
|       accumulation|        2|25451|
|        accustoming|        2|25452|
|                ach|        2|25453|
|              achaz|        2|25454|
|              achen|        2|25455|
|           achilles|        2|25456|
|              achim|        2|25457|
|               acid|        2|25458|
|              acorn|        2|25459|
|        acquirement|        2|25460|
|       acquirements|        2|25461|
|              acrid|        2|25462|
|            acutely|        2|25463|
|                ada|        2|25464|
|              adage|        2|25465|
|            adamson|        2|25466|
|       adaptability|        2|25467|
|             adbeel|        2|25468|
|            addenda|        2|25469|
|              addes|        2|25470|
|           addisons|        2|25471|
|           adelaide|        2|25472|
|         adelantado|        2|25473|
|             adeles|        2|25474|
|             adelon|        2|25475|
|         adhaerence|        2|25476|
|          adhaerent|        2|25477|
|          adhaereth|        2|25478|
|          adherence|        2|25479|
|           adhesion|        2|25480|
|             adieux|        2|25481|
|            adjured|        2|25482|
|   adjutant-general|        2|25483|
|           admonish|        2|25484|
|        admonishing|        2|25485|
|               adna|        2|25486|
|              adnah|        2|25487|
|           adoniram|        2|25488|
|         adonizedec|        2|25489|
|           adorable|        2|25490|
|             adoram|        2|25491|
|          adornment|        2|25492|
|         adornments|        2|25493|
|             adriel|        2|25494|
|       adulteresses|        2|25495|
|            adummim|        2|25496|
|         advantaged|        2|25497|
|       adventitious|        2|25498|
|         adversarys|        2|25499|
|        advertising|        2|25500|
|         advisement|        2|25501|
|         advocating|        2|25502|
|             aeneas|        2|25503|
|              aetas|        2|25504|
|                 af|        2|25505|
|            afeared|        2|25506|
|            affably|        2|25507|
|          affirming|        2|25508|
|            affirms|        2|25509|
|              affix|        2|25510|
|             aflame|        2|25511|
|          afterlife|        2|25512|
|             aftern|        2|25513|
|             agabus|        2|25514|
|               agar|        2|25515|
|           agencies|        2|25516|
|        aggravateth|        2|25517|
|        aggressions|        2|25518|
|         aggressors|        2|25519|
|              aglow|        2|25520|
|      agony-billows|        2|25521|
|             agwyne|        2|25522|
|              ahabs|        2|25523|
|                ahi|        2|25524|
|              ahiam|        2|25525|
