Total number of words: 2103361
Total number of distinct words: 43654
Popular treshold: 2183
Lower common treshold: 20735
Upper common treshold: 22919
Rare treshold: 41471

Popular words
+--------------+---------+----+
|          Word|Frequency|Rank|
|            costus|        2|21267|
|              cote|        2|21268|
|             cotus|        2|21269|
|           couches|        2|21270|
|            coughs|        2|21271|
|           couldnt|        2|21272|
|     counterfeitst|        2|21273|
|       countervail|        2|21274|
|          countrey|        2|21275|
|      country-side|        2|21276|
|     country-woman|        2|21277|
|           countys|        2|21278|
|        couplement|        2|21279|
|          coupling|        2|21280|
|           coursed|        2|21281|
|        court-yard|        2|21282|
|         courtland|        2|21283|
|         coverture|        2|21284|
|            covets|        2|21285|
|          cowering|        2|21286|
|            cozend|        2|21287|
|         crab-tree|        2|21288|
|           cradled|        2|21289|
|        craftiness|        2|21290|
|          cramming|        2|21291|
|             crams|        2|21292|
|            cranks|        2|21293|
|          crannies|        2|21294|
|           crassus|        2|21295|
|            craved|        2|21296|
|           cravens|        2|21297|
|             crawl|        2|21298|
|           creetur|        2|21299|
|      crest-fallen|        2|21300|
|          crevices|        2|21301|
|             crews|        2|21302|
|             cribs|        2|21303|
|              crie|        2|21304|
|           criedst|        2|21305|
|            criers|        2|21306|
|            criest|        2|21307|
|          crimeful|        2|21308|
|           crimped|        2|21309|
|         crimsoned|        2|21310|
|              cris|        2|21311|
|           crispin|        2|21312|
|         cristiano|        2|21313|
|       criticising|        2|21314|
|        criticisms|        2|21315|
|          croaking|        2|21316|
|            croaks|        2|21317|
|          crocuses|        2|21318|
|        crook-back|        2|21319|
|            croppd|        2|21320|
|          cropping|        2|21321|
|        cross-bows|        2|21322|
|           crosser|        2|21323|
|          crossest|        2|21324|
|             crost|        2|21325|
|       crow-keeper|        2|21326|
|           crowner|        2|21327|
|          crowners|        2|21328|
|           crownes|        2|21329|
|          crownets|        2|21330|
|          cruelest|        2|21331|
|           crumble|        2|21332|
|            crusts|        2|21333|
|                cs|        2|21334|
|               cub|        2|21335|
|     cuckold-maker|        2|21336|
|          cucumber|        2|21337|
|         cucumbers|        2|21338|
|            cuenca|        2|21339|
|          culinary|        2|21340|
|           culling|        2|21341|
|          cullions|        2|21342|
|          culpable|        2|21343|
|          culprits|        2|21344|
|         cultivate|        2|21345|
|        cultivated|        2|21346|
|            cumber|        2|21347|
|         cupbearer|        2|21348|
|          cupidity|        2|21349|
|              curd|        2|21350|
|         curiambro|        2|21351|
|           currant|        2|21352|
|             curry|        2|21353|
|             cursd|        2|21354|
|              curt|        2|21355|
|        curtle-axe|        2|21356|
|           curtsie|        2|21357|
|           curvets|        2|21358|
|        curvetting|        2|21359|
|           custard|        2|21360|
|          customer|        2|21361|
|         cut-purse|        2|21362|
|        cut-throat|        2|21363|
|            cut-up|        2|21364|
|           cygnets|        2|21365|
|             cynic|        2|21366|
|           cynthia|        2|21367|
|              daff|        2|21368|
|            daffed|        2|21369|
|         daffodils|        2|21370|
|         daintiest|        2|21371|
|        daintiness|        2|21372|
|             dairy|        2|21373|
|        dairy-maid|        2|21374|
|           daisies|        2|21375|
|             daisy|        2|21376|
|              dali|        2|21377|
|           dallies|        2|21378|
|        dalmatians|        2|21379|
|          damascus|        2|21380|
|             damns|        2|21381|
|             damon|        2|21382|
|          dampness|        2|21383|
|             damps|        2|21384|
|              dams|        2|21385|
|               dan|        2|21386|
|             dancd|        2|21387|
|          dandakya|        2|21388|
|            dandle|        2|21389|
|          dandling|        2|21390|
|            daphne|        2|21391|
|       dapple-grey|        2|21392|
|            dareth|        2|21393|
|           darinel|        2|21394|
|            darius|        2|21395|
|          darkenes|        2|21396|
|          darksome|        2|21397|
|              darn|        2|21398|
|            darned|        2|21399|
|            darnel|        2|21400|
|              darr|        2|21401|
|          dartford|        2|21402|
|          dastards|        2|21403|
|            davies|        2|21404|
|             davys|        2|21405|
|               daw|        2|21406|
|      dead-killing|        2|21407|
|            deaden|        2|21408|
|          deadened|        2|21409|
|           dealers|        2|21410|
|       dear-bought|        2|21411|
|        death-like|        2|21412|
|           deathes|        2|21413|
|           debased|        2|21414|
|        debatement|        2|21415|
|            debile|        2|21416|
|           debitor|        2|21417|
|           decaies|        2|21418|
|          decanted|        2|21419|
|          decanter|        2|21420|
|           deceasd|        2|21421|
|           deceits|        2|21422|
|        deceivable|        2|21423|
|         deceivers|        2|21424|
|          decipher|        2|21425|
|             deckd|        2|21426|
|             decks|        2|21427|
|        declension|        2|21428|
|          decorate|        2|21429|
|         dedicates|        2|21430|
|          deducted|        2|21431|
|             deems|        2|21432|
|          deepened|        2|21433|
|             deers|        2|21434|
|           defaced|        2|21435|
|        defeatures|        2|21436|
|       defenceless|        2|21437|
|           defiant|        2|21438|
|          defiling|        2|21439|
|        deflowered|        2|21440|
|            defter|        2|21441|
|            deftly|        2|21442|
|           deigned|        2|21443|
|         delabreth|        2|21444|
|       deliberated|        2|21445|
|       delightedly|        2|21446|
|        delighting|        2|21447|
|        delineated|        2|21448|
|       delinquents|        2|21449|
|          deluding|        2|21450|
|         demandest|        2|21451|
|          demeanor|        2|21452|
|           demigod|        2|21453|
|            demise|        2|21454|
|       demolishing|        2|21455|
|      demonstrated|        2|21456|
|     demonstrative|        2|21457|
|             demur|        2|21458|
|           denials|        2|21459|
|       denominated|        2|21460|
|         dependant|        2|21461|
|          deponent|        2|21462|
|        deportment|        2|21463|
|       depositions|        2|21464|
|      depreciating|        2|21465|
|      depreciatory|        2|21466|
|        depressing|        2|21467|
|            depute|        2|21468|
|        deracinate|        2|21469|
|        derisively|        2|21470|
|        derivation|        2|21471|
|             derry|        2|21472|
|       descriptive|        2|21473|
|         desertion|        2|21474|
|          deserver|        2|21475|
|         deservest|        2|21476|
|        designedly|        2|21477|
|          desirest|        2|21478|
|          desisted|        2|21479|
|      despairingly|        2|21480|
