Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|       characterized|      470| 2931|
|              desire|      470| 2932|
|            diseases|      470| 2933|
|                tone|      470| 2934|
|               votes|      469| 2935|
|               abuse|      468| 2936|
|            americas|      468| 2937|
|         institution|      468| 2938|
|              margin|      468| 2939|
|           referring|      468| 2940|
|           residence|      468| 2941|
|             borders|      467| 2942|
|              bronze|      467| 2943|
|          hypothesis|      467| 2944|
|             learned|      467| 2945|
|               agree|      466| 2946|
|                aids|      466| 2947|
|              angels|      466| 2948|
|             crystal|      466| 2949|
|              gender|      466| 2950|
|                lady|      466| 2951|
|             landing|      466| 2952|
|        pennsylvania|      466| 2953|
|              winner|      466| 2954|
|            memorial|      465| 2955|
|             printed|      465| 2956|
|        technologies|      465| 2957|
|          transition|      465| 2958|
|         electronics|      464| 2959|
|            founding|      464| 2960|
|                 joe|      464| 2961|
|              sunday|      464| 2962|
|                tony|      464| 2963|
|            mainland|      463| 2964|
|             muslims|      463| 2965|
|                nova|      463| 2966|
|           partially|      463| 2967|
|        representing|      463| 2968|
|          statements|      463| 2969|
|              themes|      463| 2970|
|                tool|      463| 2971|
|              varies|      463| 2972|
|         experiments|      462| 2973|
|               hindu|      462| 2974|
|         palestinian|      462| 2975|
|           physicist|      462| 2976|
|             visited|      462| 2977|
|             benefit|      461| 2978|
|           divisions|      461| 2979|
|               facts|      461| 2980|
|               ideal|      461| 2981|
|                karl|      461| 2982|
|          percentage|      461| 2983|
|            resource|      461| 2984|
|                salt|      460| 2985|
|            syndrome|      460| 2986|
|           variation|      460| 2987|
|                wiki|      460| 2988|
|        demographics|      459| 2989|
|                guns|      459| 2990|
|                hits|      459| 2991|
|               roger|      459| 2992|
|                skin|      459| 2993|
|            supposed|      459| 2994|
|           electrons|      458| 2995|
|            painting|      458| 2996|
|            velocity|      458| 2997|
|              womens|      458| 2998|
|              agents|      457| 2999|
|               bonds|      457| 3000|
|             charged|      457| 3001|
|           decisions|      457| 3002|
|           democrats|      457| 3003|
|            emphasis|      457| 3004|
|            judicial|      457| 3005|
|                ruth|      457| 3006|
|           certainly|      456| 3007|
|             descent|      456| 3008|
|               usual|      456| 3009|
|                wine|      456| 3010|
|              buried|      455| 3011|
|        experimental|      455| 3012|
|               grown|      455| 3013|
|              narrow|      455| 3014|
|             passage|      455| 3015|
|         perspective|      455| 3016|
|              strike|      455| 3017|
|               tests|      455| 3018|
|            ultimate|      455| 3019|
|             concern|      454| 3020|
|             cornell|      454| 3021|
|           dependent|      454| 3022|
|        philosophers|      454| 3023|
|           preserved|      454| 3024|
|            template|      454| 3025|
|               begun|      453| 3026|
|       constellation|      453| 3027|
|          influences|      453| 3028|
|           northwest|      453| 3029|
|               tribe|      453| 3030|
|         distinguish|      452| 3031|
|              easier|      452| 3032|
|            integral|      452| 3033|
