Total number of words: 25253437
Total number of distinct words: 441530
Popular treshold: 22077
Lower common treshold: 209726
Upper common treshold: 231804
Rare treshold: 419453

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|              teatro|       71|19933|
|              teflon|       71|19934|
|              unsafe|       71|19935|
|            upheaval|       71|19936|
|                 vat|       71|19937|
|                vogt|       71|19938|
|               wards|       71|19939|
|              weakly|       71|19940|
|             wembley|       71|19941|
|            yakovlev|       71|19942|
|                 aaa|       70|19943|
|             aborted|       70|19944|
|             adolphe|       70|19945|
|               ads-b|       70|19946|
|           affirming|       70|19947|
|        afro-asiatic|       70|19948|
|            airspace|       70|19949|
|               aisha|       70|19950|
|               alder|       70|19951|
|               amish|       70|19952|
|             amstrad|       70|19953|
|          andronicus|       70|19954|
|            annulled|       70|19955|
|      anti-submarine|       70|19956|
|            antibody|       70|19957|
|         arminianism|       70|19958|
|               arnaz|       70|19959|
|            ashikaga|       70|19960|
|              ashore|       70|19961|
|              asthma|       70|19962|
|             augusti|       70|19963|
|            awaiting|       70|19964|
|              barium|       70|19965|
|            beaumont|       70|19966|
|              behest|       70|19967|
|             belushi|       70|19968|
|                bern|       70|19969|
|          biochemist|       70|19970|
|                boil|       70|19971|
|              bourne|       70|19972|
|              bouvet|       70|19973|
|             burnett|       70|19974|
|          by-product|       70|19975|
|               canto|       70|19976|
|         catchphrase|       70|19977|
|                cdma|       70|19978|
|               cheat|       70|19979|
|              cheney|       70|19980|
|              choral|       70|19981|
|              clicks|       70|19982|
|              coleco|       70|19983|
|            competes|       70|19984|
|           concertos|       70|19985|
|              connie|       70|19986|
|                 cos|       70|19987|
|             crafted|       70|19988|
|             cranmer|       70|19989|
|          cumbersome|       70|19990|
|           debugging|       70|19991|
|            decoding|       70|19992|
|           dictators|       70|19993|
|             diderot|       70|19994|
|            dionysus|       70|19995|
|         disciplined|       70|19996|
|           discredit|       70|19997|
|          disruptive|       70|19998|
|           dissolves|       70|19999|
|            domitian|       70|20000|
|              dotted|       70|20001|
|           educators|       70|20002|
|             ehrlich|       70|20003|
|               elbow|       70|20004|
|           embroiled|       70|20005|
|          emphasised|       70|20006|
|        english-born|       70|20007|
|             enquiry|       70|20008|
|              erased|       70|20009|
|         everlasting|       70|20010|
|             fairfax|       70|20011|
|        far-reaching|       70|20012|
|             fatally|       70|20013|
|              felipe|       70|20014|
|         fiber-optic|       70|20015|
|              fiddle|       70|20016|
|          figurehead|       70|20017|
|           fisherman|       70|20018|
|             footing|       70|20019|
|           formatted|       70|20020|
|           franconia|       70|20021|
|              friars|       70|20022|
|               frigg|       70|20023|
|            fruitful|       70|20024|
|            geodesic|       70|20025|
|           gilgamesh|       70|20026|
|              glyphs|       70|20027|
|             grasses|       70|20028|
|          grassroots|       70|20029|
|            grinding|       70|20030|
|            groening|       70|20031|
|           heraclius|       70|20032|
|                 het|       70|20033|
|                holm|       70|20034|
|           hyderabad|       70|20035|
|             inferno|       70|20036|
|            infusion|       70|20037|
|          inhalation|       70|20038|
|        interruption|       70|20039|
|           intestine|       70|20040|
